"#","Region","Country/Territory","2000","2011","2021","2030","2045","Type"
"111","North America and Caribbean","Jamaica","-","-","24.5","-","-","Country"
"112","Western Pacific","Japan","-","-","45.5","-","-","Country"
"113","Middle East and North Africa","Jordan","-","-","20.0","-","-","Country"
"114","Europe","Kazakhstan","-","-","39.6","-","-","Country"
"115","Africa","Kenya","-","-","43.7","-","-","Country"
"116","Western Pacific","Kiribati","-","-","55.0","-","-","Country"
"117","Middle East and North Africa","Kuwait","-","-","37.3","-","-","Country"
"118","Europe","Kyrgyzstan","-","-","39.6","-","-","Country"
"119","Western Pacific","Lao People's Democratic Republic","-","-","41.9","-","-","Country"
"120","Europe","Latvia","-","-","33.5","-","-","Country"
"121","Middle East and North Africa","Lebanon","-","-","40.2","-","-","Country"
"122","Africa","Lesotho","-","-","53.3","-","-","Country"
"123","Africa","Liberia","-","-","57.6","-","-","Country"
"124","Middle East and North Africa","Libya","-","-","40.2","-","-","Country"
"125","Europe","Liechtenstein","-","-","33.5","-","-","Country"
"126","Europe","Lithuania","-","-","33.5","-","-","Country"
"127","Europe","Luxembourg","-","-","33.5","-","-","Country"
"128","Africa","Madagascar","-","-","57.6","-","-","Country"
"129","Africa","Malawi","-","-","57.6","-","-","Country"
"130","Western Pacific","Malaysia","-","-","49.0","-","-","Country"
"131","South-East Asia","Maldives","-","-","43.5","-","-","Country"
"132","Africa","Mali","-","-","57.6","-","-","Country"
"133","Europe","Malta","-","-","47.4","-","-","Country"
"134","Western Pacific","Marshall Islands","-","-","65.0","-","-","Country"
"135","North America and Caribbean","Martinique","-","-","-","-","-","Country"
"136","Africa","Mauritania","-","-","53.3","-","-","Country"
"137","South-East Asia","Mauritius","-","-","35.7","-","-","Country"
"138","Africa","Mayotte","-","-","57.6","-","-","Country"
"139","North America and Caribbean","Mexico","-","-","47.5","-","-","Country"
"140","Western Pacific","Micronesia (Federated States of)","-","-","51.5","-","-","Country"
"141","Europe","Monaco","-","-","33.5","-","-","Country"
"142","Western Pacific","Mongolia","-","-","51.5","-","-","Country"
"143","Europe","Montenegro","-","-","39.6","-","-","Country"
"144","Middle East and North Africa","Morocco","-","-","40.2","-","-","Country"
"145","Africa","Mozambique","-","-","86.7","-","-","Country"
"146","Western Pacific","Myanmar","-","-","51.7","-","-","Country"
"147","Africa","Namibia","-","-","51.7","-","-","Country"
"148","Western Pacific","Nauru","-","-","48.1","-","-","Country"
"149","South-East Asia","Nepal","-","-","43.5","-","-","Country"
"150","Europe","Netherlands","-","-","33.5","-","-","Country"
"151","North America and Caribbean","Netherlands Antilles","-","-","-","-","-","Country"
"152","Western Pacific","New Caledonia","-","-","45.4","-","-","Country"
"153","Western Pacific","New Zealand","-","-","45.4","-","-","Country"
"154","South and Central America","Nicaragua","-","-","44.8","-","-","Country"
"155","Africa","Niger","-","-","57.6","-","-","Country"
"156","Africa","Nigeria","-","-","53.3","-","-","Country"
"157","Western Pacific","Niue","-","-","-","-","-","Country"
"158","Western Pacific","Northern Mariana Islands","-","-","45.4","-","-","Country"
"159","Europe","North Macedonia","-","-","39.6","-","-","Country"
"160","Europe","Norway","-","-","33.5","-","-","Country"
"161","Middle East and North Africa","Oman","-","-","50.0","-","-","Country"
"162","Middle East and North Africa","Pakistan","-","-","26.9","-","-","Country"
"163","Western Pacific","Palau","-","-","45.4","-","-","Country"
"164","South and Central America","Panama","-","-","31.2","-","-","Country"
"165","Western Pacific","Papua New Guinea","-","-","51.5","-","-","Country"
"166","South and Central America","Paraguay","-","-","37.3","-","-","Country"
"167","South and Central America","Peru","-","-","37.3","-","-","Country"
"168","Western Pacific","Philippines","-","-","66.7","-","-","Country"
"169","Europe","Poland","-","-","65.2","-","-","Country"
"170","Europe","Portugal","-","-","43.6","-","-","Country"
"171","South and Central America","Puerto Rico","-","-","31.2","-","-","Country"
"172","Middle East and North Africa","Qatar","-","-","34.2","-","-","Country"
"173","Africa","Réunion","-","-","-","-","-","Country"
"174","Western Pacific","Republic of Korea","-","-","36.0","-","-","Country"
"175","Europe","Republic of Moldova","-","-","21.3","-","-","Country"
"176","Europe","Romania","-","-","21.3","-","-","Country"
"177","Europe","Russian Federation","-","-","41.0","-","-","Country"
"178","Africa","Rwanda","-","-","57.6","-","-","Country"
"179","North America and Caribbean","Saint Kitts and Nevis","-","-","28.9","-","-","Country"
"180","North America and Caribbean","Saint Lucia","-","-","35.0","-","-","Country"
"181","North America and Caribbean","Saint Vincent and the Grenadines","-","-","35.0","-","-","Country"
"182","Western Pacific","Samoa","-","-","51.5","-","-","Country"
"183","Europe","San Marino","-","-","33.5","-","-","Country"
"184","Africa","Sao Tome and Principe","-","-","53.3","-","-","Country"
"185","Middle East and North Africa","Saudi Arabia","-","-","43.6","-","-","Country"
"186","Africa","Senegal","-","-","57.6","-","-","Country"
"187","Europe","Serbia","-","-","39.6","-","-","Country"
"188","Africa","Seychelles","-","-","46.0","-","-","Country"
"189","Africa","Sierra Leone","-","-","57.6","-","-","Country"
"190","Western Pacific","Singapore","-","-","50.4","-","-","Country"
"191","Europe","Slovakia","-","-","33.5","-","-","Country"
"192","Europe","Slovenia","-","-","33.5","-","-","Country"
"193","Western Pacific","Solomon Islands","-","-","51.5","-","-","Country"
"194","Africa","Somalia","-","-","57.6","-","-","Country"
"195","Africa","South Africa","-","-","45.4","-","-","Country"
"196","Africa","South Sudan","-","-","57.6","-","-","Country"
"197","Europe","Spain","-","-","30.3","-","-","Country"
"198","South-East Asia","Sri Lanka","-","-","35.8","-","-","Country"
"199","Middle East and North Africa","State of Palestine","-","-","40.2","-","-","Country"
"200","Middle East and North Africa","Sudan","-","-","29.0","-","-","Country"
"201","North America and Caribbean","Suriname","-","-","39.6","-","-","Country"
"202","Europe","Sweden","-","-","33.5","-","-","Country"
"203","Europe","Switzerland","-","-","33.5","-","-","Country"
"204","Middle East and North Africa","Syrian Arab Republic","-","-","44.6","-","-","Country"
"205","Western Pacific","Taiwan","-","-","45.4","-","-","Country"
"206","Europe","Tajikistan","-","-","43.9","-","-","Country"
"207","Western Pacific","Thailand","-","-","39.7","-","-","Country"
"208","Western Pacific","Timor-Leste","-","-","51.5","-","-","Country"
"209","Africa","Togo","-","-","57.6","-","-","Country"
"210","Western Pacific","Tokelau","-","-","-","-","-","Country"
"211","Western Pacific","Tonga","-","-","51.5","-","-","Country"
"212","North America and Caribbean","Trinidad and Tobago","-","-","28.9","-","-","Country"
"213","Middle East and North Africa","Tunisia","-","-","40.2","-","-","Country"
"214","Europe","Turkey","-","-","41.8","-","-","Country"
"215","Europe","Turkmenistan","-","-","39.5","-","-","Country"
"216","Western Pacific","Tuvalu","-","-","51.5","-","-","Country"
"217","Africa","Uganda","-","-","57.6","-","-","Country"
"218","Europe","Ukraine","-","-","39.6","-","-","Country"
"219","Middle East and North Africa","United Arab Emirates","-","-","64.0","-","-","Country"
"220","Europe","United Kingdom","-","-","23.0","-","-","Country"
"221","Africa","United Republic of Tanzania","-","-","53.3","-","-","Country"
"222","North America and Caribbean","United States of America","-","-","12.5","-","-","Country"
"223","South and Central America","Uruguay","-","-","31.2","-","-","Country"
"224","North America and Caribbean","US Virgin Islands","-","-","28.9","-","-","Country"
"225","Europe","Uzbekistan","-","-","74.0","-","-","Country"
"226","Western Pacific","Vanuatu","-","-","51.5","-","-","Country"
"227","South and Central America","Venezuela (Bolivarian Republic of)","-","-","20.0","-","-","Country"
"228","Western Pacific","Viet Nam","-","-","51.5","-","-","Country"
"229","Middle East and North Africa","Yemen","-","-","22.3","-","-","Country"
"230","Africa","Zambia","-","-","53.3","-","-","Country"
"231","Africa","Zimbabwe","-","-","66.1","-","-","Country"
