"#","Region","Country/Territory","2000","2011","2021","2030","2045","Type"
"50","Western Pacific","China","22,564.8","90,045.1","140,869.6","164,069.5","174,433.5","Country"
"51","Western Pacific","China, Hong Kong SAR","614.4","525.4","686.0","837.0","831.1","Country"
"52","Western Pacific","China, Macao SAR","34.5","32.7","50.9","69.5","81.3","Country"
"53","South and Central America","Colombia","946.9","2,609.3","3,443.6","4,060.3","5,014.2","Country"
"54","Africa","Comoros","-","23.5","34.6","47.8","77.6","Country"
"55","Africa","Congo","8.6","94.6","151.6","206.4","327.8","Country"
"56","Western Pacific","Cook Islands","-","1.0","-","-","-","Country"
"57","South and Central America","Costa Rica","77.3","271.2","361.5","443.1","531.1","Country"
"58","Europe","Croatia","174.1","218.8","212.7","213.2","193.9","Country"
"59","South and Central America","Cuba","668.9","939.0","761.3","782.3","750.9","Country"
"60","North America and Caribbean","Curaçao","-","-","20.3","21.6","21.2","Country"
"61","Europe","Cyprus","25.3","81.8","87.5","99.6","115.8","Country"
"62","Europe","Czechia","890.5","557.4","791.4","799.2","827.9","Country"
"63","Africa","Côte d'Ivoire","42.7","406.5","231.2","309.1","497.0","Country"
"64","Western Pacific","Democratic People's Republic of Korea","-","1,507.5","1,847.1","2,070.6","2,295.9","Country"
"65","Africa","Democratic Republic of the Congo","252.6","730.7","1,908.9","2,703.9","4,823.0","Country"
"66","Europe","Denmark","561.7","299.5","309.4","304.1","313.5","Country"
"67","Africa","Djibouti","-","26.1","53.7","73.4","96.7","Country"
"68","North America and Caribbean","Dominica","5.8","3.9","6.3","7.1","7.7","Country"
"69","South and Central America","Dominican Republic","255.0","431.6","865.3","1,152.9","1,466.6","Country"
"70","South and Central America","Ecuador","209.1","524.2","526.7","642.1","838.0","Country"
"71","Middle East and North Africa","Egypt","3,384.1","7,323.4","10,930.7","13,744.8","19,975.3","Country"
"72","South and Central America","El Salvador","161.5","293.1","291.5","350.9","449.4","Country"
"73","Africa","Equatorial Guinea","-","14.0","39.4","54.0","94.4","Country"
"74","Africa","Eritrea","-","95.5","94.2","139.0","224.7","Country"
"75","Europe","Estonia","45.6","90.7","83.9","87.5","83.1","Country"
"76","Africa","Eswatini","-","13.9","21.8","27.8","42.2","Country"
"77","Africa","Ethiopia","268.1","1,377.3","1,920.0","2,740.8","4,755.5","Country"
"78","Europe","Faroe Islands","-","-","1.8","1.9","2.1","Country"
"79","Western Pacific","Fiji","42.3","55.4","99.2","116.0","139.7","Country"
"80","Europe","Finland","158.7","340.3","392.9","388.9","379.2","Country"
"81","Europe","France","1,656.8","3,237.6","3,942.9","4,184.9","4,225.7","Country"
"82","South and Central America","French Guiana","-","12.0","-","-","-","Country"
"83","Western Pacific","French Polynesia","-","14.9","52.1","60.0","68.1","Country"
"84","Africa","Gabon","5.5","68.6","79.0","106.1","157.6","Country"
"85","Africa","Gambia","2.2","12.3","18.1","25.7","44.8","Country"
"86","Europe","Georgia","247.3","104.6","190.6","192.1","179.1","Country"
"87","Europe","Germany","2,600.0","5,022.2","6,199.9","6,519.7","6,094.4","Country"
"88","Africa","Ghana","32.3","517.4","329.2","483.9","796.8","Country"
"89","Europe","Greece","468.2","603.4","736.1","780.8","783.2","Country"
"90","Europe","Greenland","-","-","1.8","1.9","1.7","Country"
"91","North America and Caribbean","Grenada","7.0","4.8","10.1","11.4","12.9","Country"
"92","North America and Caribbean","Guadeloupe","-","23.9","-","-","-","Country"
"93","Western Pacific","Guam","-","10.3","23.3","26.6","29.6","Country"
"94","South and Central America","Guatemala","148.9","533.3","1,149.5","1,532.2","2,264.7","Country"
"95","Africa","Guinea","-","181.8","103.7","144.9","251.4","Country"
"96","Africa","Guinea-Bissau","-","19.1","16.8","22.7","36.1","Country"
"97","North America and Caribbean","Guyana","16.0","65.6","54.0","63.1","72.4","Country"
"98","North America and Caribbean","Haiti","183.7","295.5","548.7","692.4","918.7","Country"
"99","Europe","Holy See","-","-","0.1","0.1","0.1","Country"
"100","South and Central America","Honduras","125.1","216.9","268.2","376.5","586.8","Country"
"101","Europe","Hungary","491.5","568.4","661.4","660.4","626.3","Country"
"102","Europe","Iceland","3.6","8.6","20.1","22.9","24.9","Country"
"103","South-East Asia","India","32,674.4","61,258.4","74,194.7","92,973.7","124,874.7","Country"
"104","Western Pacific","Indonesia","5,654.3","7,291.9","19,465.1","23,328.0","28,569.9","Country"
"105","Middle East and North Africa","Iran (Islamic Republic of)","1,323.9","4,695.0","5,450.3","7,174.0","9,545.7","Country"
"106","Middle East and North Africa","Iraq","449.9","1,089.0","2,011.4","2,738.7","4,373.8","Country"
"107","Europe","Ireland","80.2","191.4","139.1","160.8","193.0","Country"
"108","Europe","Isle of Man","-","-","5.1","5.2","5.5","Country"
"109","Europe","Israel","273.7","400.3","536.5","617.5","781.3","Country"
"110","Europe","Italy","3,125.4","3,560.4","4,470.3","4,699.1","4,595.4","Country"
"111","North America and Caribbean","Jamaica","118.6","258.5","231.1","273.1","325.2","Country"
"112","Western Pacific","Japan","7,113.2","10,674.3","11,005.0","10,542.7","10,117.9","Country"
"113","Middle East and North Africa","Jordan","194.2","291.6","866.5","1,099.5","1,629.1","Country"
"114","Europe","Kazakhstan","139.8","801.2","807.7","930.1","1,051.0","Country"
"115","Africa","Kenya","190.4","769.3","821.5","1,239.9","1,964.9","Country"
"116","Western Pacific","Kiribati","-","15.0","14.1","18.1","25.2","Country"
"117","Middle East and North Africa","Kuwait","75.6","298.0","803.4","1,051.4","1,267.4","Country"
"118","Europe","Kyrgyzstan","93.0","154.2","256.4","311.7","395.4","Country"
"119","Western Pacific","Lao People's Democratic Republic","-","90.1","214.8","289.7","432.7","Country"
"120","Europe","Latvia","-","166.3","115.8","111.4","94.6","Country"
"121","Middle East and North Africa","Lebanon","123.9","527.9","396.1","469.0","593.6","Country"
"122","Africa","Lesotho","-","29.1","48.4","57.8","74.8","Country"
"123","Africa","Liberia","-","51.0","47.1","63.2","98.5","Country"
"124","Middle East and North Africa","Libya","69.9","436.4","399.2","513.6","673.3","Country"
"125","Europe","Liechtenstein","-","1.8","2.5","2.6","2.6","Country"
"126","Europe","Lithuania","84.1","235.9","186.9","188.3","154.4","Country"
"127","Europe","Luxembourg","12.1","21.1","34.6","39.8","48.1","Country"
"128","Africa","Madagascar","75.0","428.0","535.8","742.1","1,202.8","Country"
"129","Africa","Malawi","-","352.3","486.0","699.2","1,184.5","Country"
"130","Western Pacific","Malaysia","596.7","2,029.9","4,431.5","5,024.9","6,465.4","Country"
"131","South-East Asia","Maldives","-","15.2","27.0","35.6","51.0","Country"
"132","Africa","Mali","18.4","99.8","152.5","213.4","366.2","Country"
"133","Europe","Malta","20.8","30.1","37.8","36.3","36.2","Country"
"134","Western Pacific","Marshall Islands","-","7.0","9.1","10.7","13.1","Country"
"135","North America and Caribbean","Martinique","-","43.0","-","-","-","Country"
"136","Africa","Mauritania","-","60.6","45.0","62.0","96.5","Country"
"137","South-East Asia","Mauritius","112.6","138.2","250.4","275.3","278.2","Country"
"138","Africa","Mayotte","-","-","5.7","7.8","12.4","Country"
"139","North America and Caribbean","Mexico","4,387.3","10,293.7","14,123.2","17,062.7","21,181.9","Country"
"140","Western Pacific","Micronesia (Federated States of)","-","7.7","8.7","10.3","13.2","Country"
"141","Europe","Monaco","-","2.1","2.7","3.0","3.1","Country"
"142","Western Pacific","Mongolia","-","117.5","150.8","174.8","210.6","Country"
"143","Europe","Montenegro","-","41.9","54.7","58.5","58.5","Country"
"144","Middle East and North Africa","Morocco","384.9","1,267.9","2,327.7","2,875.5","3,574.7","Country"
"145","Africa","Mozambique","117.3","294.7","349.3","512.4","956.7","Country"
"146","Western Pacific","Myanmar","-","2,103.7","2,346.6","2,791.4","3,437.9","Country"
"147","Africa","Namibia","-","74.1","75.0","102.5","166.4","Country"
"148","Western Pacific","Nauru","-","1.2","1.5","1.7","1.8","Country"
"149","South-East Asia","Nepal","-","488.2","1,133.5","1,553.4","2,180.1","Country"
"150","Europe","Netherlands","415.9","881.6","857.0","910.4","894.7","Country"
"151","North America and Caribbean","Netherlands Antilles","14.7","20.6","-","-","-","Country"
"152","Western Pacific","New Caledonia","-","14.6","49.8","57.2","67.7","Country"
"153","Western Pacific","New Zealand","104.3","312.1","268.7","296.8","319.6","Country"
"154","South and Central America","Nicaragua","-","282.8","365.8","485.0","690.6","Country"
"155","Africa","Niger","-","283.9","423.1","635.4","1,232.2","Country"
"156","Africa","Nigeria","209.4","3,054.5","3,623.5","4,941.6","7,988.3","Country"
"157","Western Pacific","Niue","-","0.1","-","-","-","Country"
"158","Western Pacific","Northern Mariana Islands","-","-","8.3","9.2","10.1","Country"
"159","Europe","North Macedonia","75.6","134.9","116.1","124.5","122.3","Country"
"160","Europe","Norway","118.9","202.1","190.7","205.2","232.0","Country"
"161","Middle East and North Africa","Oman","-","138.4","445.6","639.9","897.0","Country"
"162","Middle East and North Africa","Pakistan","8,789.5","6,349.2","32,964.5","42,850.7","62,018.5","Country"
"163","Western Pacific","Palau","-","1.4","1.9","2.0","2.1","Country"
"164","South and Central America","Panama","48.2","196.2","236.0","290.9","369.6","Country"
"165","Western Pacific","Papua New Guinea","378.3","216.8","724.0","901.4","1,229.7","Country"
"166","South and Central America","Paraguay","120.8","205.0","274.6","333.4","447.1","Country"
"167","South and Central America","Peru","528.4","942.2","1,300.7","1,587.9","1,970.6","Country"
"168","Western Pacific","Philippines","1,242.2","4,219.7","4,303.9","5,456.3","7,503.9","Country"
"169","Europe","Poland","1,557.1","3,057.5","2,677.0","2,810.9","2,751.6","Country"
"170","Europe","Portugal","397.0","1,021.4","994.1","1,012.8","970.7","Country"
"171","South and Central America","Puerto Rico","223.6","388.5","413.4","429.7","392.1","Country"
"172","Middle East and North Africa","Qatar","30.1","216.9","394.9","556.1","795.5","Country"
"173","Africa","Réunion","-","92.6","-","-","-","Country"
"174","Western Pacific","Republic of Korea","1,986.0","3,186.4","3,511.8","3,934.2","3,860.9","Country"
"175","Europe","Republic of Moldova","-","80.0","207.3","227.5","223.5","Country"
"176","Europe","Romania","42.5","1,506.3","1,199.0","1,203.3","1,128.5","Country"
"177","Europe","Russian Federation","-","12,593.2","7,392.1","7,899.5","7,332.2","Country"
"178","Africa","Rwanda","-","126.2","297.0","444.7","720.2","Country"
"179","North America and Caribbean","Saint Kitts and Nevis","3.1","2.9","6.4","7.3","8.2","Country"
"180","North America and Caribbean","Saint Lucia","-","8.6","15.9","18.9","22.1","Country"
"181","North America and Caribbean","Saint Vincent and the Grenadines","-","5.8","6.5","7.3","7.9","Country"
"182","Western Pacific","Samoa","-","6.6","7.7","9.3","11.7","Country"
"183","Europe","San Marino","-","1.8","2.7","2.9","3.0","Country"
"184","Africa","Sao Tome and Principe","-","3.6","6.1","8.2","12.9","Country"
"185","Middle East and North Africa","Saudi Arabia","996.7","2,759.6","4,274.1","5,631.0","7,537.3","Country"
"186","Africa","Senegal","33.5","146.5","189.4","276.4","494.0","Country"
"187","Europe","Serbia","-","671.0","796.8","801.1","773.2","Country"
"188","Africa","Seychelles","-","3.5","6.6","7.5","7.6","Country"
"189","Africa","Sierra Leone","-","72.1","70.6","93.7","144.5","Country"
"190","Western Pacific","Singapore","282.1","426.7","711.8","872.3","898.9","Country"
"191","Europe","Slovakia","324.7","275.5","349.7","382.2","395.8","Country"
"192","Europe","Slovenia","119.5","160.4","137.8","146.3","138.1","Country"
"193","Western Pacific","Solomon Islands","-","34.5","53.3","71.0","110.4","Country"
"194","Africa","Somalia","-","185.1","376.0","576.3","1,018.1","Country"
"195","Africa","South Africa","886.4","1,946.6","4,234.0","5,445.2","7,464.0","Country"
"196","Africa","South Sudan","-","-","246.2","361.8","590.6","Country"
"197","Europe","Spain","2,018.3","2,840.1","5,141.3","5,576.0","5,647.6","Country"
"198","South-East Asia","Sri Lanka","335.4","1,079.8","1,417.6","1,559.5","1,749.1","Country"
"199","Middle East and North Africa","State of Palestine","-","124.5","183.0","262.2","445.3","Country"
"200","Middle East and North Africa","Sudan","414.3","1,666.6","3,526.6","4,734.1","7,424.7","Country"
"201","North America and Caribbean","Suriname","9.9","28.5","49.7","58.4","68.6","Country"
"202","Europe","Sweden","570.3","386.4","496.2","498.9","541.1","Country"
"203","Europe","Switzerland","199.6","423.8","389.0","419.1","445.4","Country"
"204","Middle East and North Africa","Syrian Arab Republic","538.1","889.5","1,484.2","2,596.0","3,760.1","Country"
"205","Western Pacific","Taiwan","1,206.9","1,664.5","2,457.2","2,979.4","3,030.7","Country"
"206","Europe","Tajikistan","-","155.5","327.6","423.8","600.7","Country"
"207","Western Pacific","Thailand","1,489.1","4,014.3","6,066.6","6,735.5","6,783.7","Country"
"208","Western Pacific","Timor-Leste","-","30.0","46.3","59.1","89.8","Country"
"209","Africa","Togo","9.6","81.2","75.4","102.2","158.7","Country"
"210","Western Pacific","Tokelau","-","0.1","-","-","-","Country"
"211","Western Pacific","Tonga","7.5","6.1","7.4","8.5","10.7","Country"
"212","North America and Caribbean","Trinidad and Tobago","70.3","117.5","148.9","166.8","177.6","Country"
"213","Middle East and North Africa","Tunisia","176.3","629.6","869.4","1,016.0","1,163.5","Country"
"214","Europe","Turkey","1,834.6","3,502.3","9,020.9","10,817.8","13,386.3","Country"
"215","Europe","Turkmenistan","-","69.8","223.7","268.9","346.3","Country"
"216","Western Pacific","Tuvalu","-","1.1","1.6","1.9","2.4","Country"
"217","Africa","Uganda","88.7","307.9","716.0","1,059.8","1,902.8","Country"
"218","Europe","Ukraine","1,286.3","1,196.0","2,325.0","2,396.4","2,215.9","Country"
"219","Middle East and North Africa","United Arab Emirates","-","768.0","990.9","1,177.5","1,325.8","Country"
"220","Europe","United Kingdom","1,466.8","3,063.9","3,996.3","4,140.6","4,408.1","Country"
"221","Africa","United Republic of Tanzania","134.8","472.9","2,884.0","4,209.4","7,363.1","Country"
"222","North America and Caribbean","United States of America","15,280.0","23,721.8","32,215.3","34,755.3","36,289.9","Country"
"223","South and Central America","Uruguay","98.5","148.6","275.6","290.9","325.2","Country"
"224","North America and Caribbean","US Virgin Islands","-","11.8","12.4","11.8","10.0","Country"
"225","Europe","Uzbekistan","-","812.9","1,351.8","1,704.2","2,190.9","Country"
"226","Western Pacific","Vanuatu","-","17.3","19.9","26.7","41.3","Country"
"227","South and Central America","Venezuela (Bolivarian Republic of)","548.7","1,674.6","2,280.0","3,238.0","4,079.3","Country"
"228","Western Pacific","Viet Nam","-","1,702.7","3,994.1","4,961.6","6,015.3","Country"
"229","Middle East and North Africa","Yemen","-","727.1","613.9","897.8","1,507.1","Country"
"230","Africa","Zambia","40.8","243.8","726.3","1,098.2","2,045.3","Country"
"231","Africa","Zimbabwe","55.4","550.9","106.4","142.7","231.5","Country"
